"ID","SEX","CITY","PROVINCE","FULLNAME","AGE","IsMarried","FAMILYID","RACE","Income","IsHomeOwner","HOMEVALUE","RENTVALUE","IsEduBachelors","IsUnemployed","AME","AMB","credit_score","AccountType","account_age","avg12_tx","BankIsPrimary","avg12_tx_volume","loan_status","credit_card_status","overdraft_usage","branch_visits","digital_usage_level","customer_service","complaints_filed","satisfaction_level","MobilePhone","CardNumber","CardType","Email","BankPresenceRating","ChurnProbability"
64830,"F","Toronto","ON","HENDERSON BEV",25,"False",,"Asian",72877.00,"True",950465.00,0.00,"True","False",2309,33440.40,701.00,"Investment",10,69.00,"True",1640.46,"Mortgage","True","False",0,"High",4,2,3,"437-943-3805T","4514 0175T 2029 2749","CREDIT","THENDERSON_BEV6@fake.comcast.net",0.15,0.10
106295,"M","Vancouver","BC","AMY DAVIS",27,"False",,"Latino",79395.00,"False",0.00,2010.00,"True","False",2597,29232.31,579.00,"Credit",16,9.44,"False",27.08,,"False","True",0,"Low",6,0,5,"778-377-9088T","4512 2392T 4076 9976","CREDIT","TAMY_DAVIS99@synth.att.net",0.13,0.36
87791,"F","Montreal","QC","DROLET CECILE",40,"False",,"Others",75060.00,"True",702301.00,0.00,"False","False",3146,45394.50,660.00,"Checking; Investment; Credit",9,9.89,"False",11.65,"Personal Loan","True","False",0,"Low",5,0,6,"438-501-5324T","4514 0130T 5570 6381","CREDIT","TcrummyLapwing1DRCE@rand.cogeco.ca",0.18,0.09
39155,"F","Toronto","ON","ACHOLA PAULINE",32,"True",,"Asian",99366.00,"True",1167602.00,0.00,"True","False",5448,24693.51,750.00,"Joint",9,119.00,"True",3746.83,"Mortgage","False","False",5,"High",3,2,4,"343-371-3165T","4512 2377T 6352 0074","CREDIT","TAP3065@non.gmail.com",0.15,0.05
63478,"M","Toronto","ON","TALBOT MARCEL",24,"False",,"White",61323.00,"False",0.00,1110.00,"True","False",1990,6532.51,485.00,"Checking",13,13.67,"False",17.81,,"False","True",0,"Medium",2,4,2,"613-211-6914T","4510 1590T 8653 2972","CREDIT","TTALBOT_MARCEL36@synth.iCloud.com",0.15,0.40
243985,"M","Richmond Hill","ON","MATTHEW COLLINS",37,"True","7jp7Ee6f","Asian",87881.46,"True",1080035.00,0.00,"True","False",4582,19986.78,747.00,"Checking; Investment; Credit",21,13.72,"False",40.01,"Mortgage","True","False",4,"Low",4,1,5,"289-664-8835T","4519 9283T 3781 8585","DEBIT","TMATTHEWCOLLINS@rand.att.net",0.14,0.14
192535,"F","Surrey","BC","COCKER SAMANTHA",30,"True",,"White",110333.00,"True",1161221.00,0.00,"False","False",6603,21617.46,734.00,"Investment",14,85.00,"True",5026.56,"Mortgage","False","False",0,"High",3,2,4,"236-207-8628T","5415 9082T 4579 9333","CREDIT","TCS387001@non.comcast.net",0.14,0.05
175995,"F","Mississauga","ON","WILTSHIRE BETTY",45,"True",,"White",114685.00,"True",991289.00,0.00,"True","False",9557,21974.78,771.00,"Investment",4,95.00,"True",6481.66,"Mortgage","True","False",0,"High",4,2,2,"613-493-7766T","5415 9099T 1618 1566","CREDIT","TWB4875165349@synth.outlook.com",0.17,0.09
319407,"F","L'Assomption","QC","LOUTTIT CAROLINE",39,"False",,"White",78866.00,"True",364340.00,0.00,"True","False",3673,35061.90,713.00,"Credit; Checking",26,12.40,"False",50.88,"Mortgage","True","False",0,"Medium",2,1,5,"450-192-7669T","4514 0156T 0889 2064","CREDIT","TsincerePie8LOCA@synth.mail.com",0.10,0.08
129946,"M","Calgary","AB","MARK CABRERA",47,"False",,"White",132359.00,"True",607391.00,0.00,"True","False",11030,21593.95,756.00,"Investment",4,16.30,"False",37.34,"Mortgage","True","True",4,"Low",5,1,3,"587-881-7611T","4510 1391T 5614 0475","CREDIT","TMC7304911@fake.zoho.com",0.14,0.29
239581,"F","Oakville","ON","MCDONALD MARIE",37,"False",,"White",99331.00,"True",1239513.00,0.00,"True","False",5098,53500.65,771.00,"Checking",22,51.00,"True",2717.99,"Mortgage","True","False",0,"High",4,2,4,"416-583-2405T","4510 1523T 0384 5558","CREDIT","TworriedMagpie7MCMA@synth.neo.com",0.16,0.13
191089,"M","Surrey","BC","KING JOHN",41,"False",,"White",97372.00,"False",0.00,1852.00,"True","False",3536,37874.03,631.00,"Credit",4,18.92,"False",22.09,"Auto Loan","False","False",4,"Low",6,4,1,"604-559-7122T","4510 1339T 5031 0370","CREDIT","TKIJOmurkyMussel51986@non.att.net",0.14,0.52
318125,"F","Duncan","BC","WOOD ALLISON",36,"False",,"White",62364.00,"True",256439.00,0.00,"True","True",3578,25001.52,822.00,"Checking",24,14.32,"False",20.98,"Mortgage","False","False",0,"Low",6,0,7,"672-220-5301T","4514 0170T 3285 8052","CREDIT","TWA5417644084@test.proton.com",0.12,0.12
286815,"M","Peterborough","ON","ANGELA GUERRERO",38,"False",,"White",65604.00,"True",446113.00,0.00,"True","False",2952,8613.39,655.00,"Credit",18,56.00,"True",1909.41,"Mortgage","False","False",0,"High",3,3,5,"548-721-2941T","4519 9278T 6621 2291","DEBIT","TANGELAGUERRERO@rand.hotmail.com",0.13,0.20
130156,"M","Calgary","AB","JIMENEZ VICTOR",46,"False",,"Asian",93518.00,"True",535620.00,0.00,"True","False",3953,28453.96,726.00,"Checking",14,109.00,"True",2598.15,"Mortgage","True","False",0,"High",4,2,5,"587-603-6293T","5415 9022T 4103 7441","CREDIT","TJV5742867@non.outlook.com",0.14,0.13
8,"M","Toronto","ON","JOHNSEN MARC",29,"False",,"White",92278.00,"True",1193404.00,0.00,"True","False",4520,35988.50,748.00,"Checking",18,10.55,"False",18.06,"Personal Loan","True","False",0,"Low",5,2,4,"742-568-2295T","4510 1615T 8423 7594","DEBIT","TJM46610@test.jumo.com",0.15,0.09
112283,"M","Vancouver","BC","NORTHCOTT MIKE",30,"False",,"Native",86328.00,"True",1401786.00,0.00,"True","False",3818,26864.61,725.00,"Credit; Investment",20,13.92,"False",17.96,"Mortgage","False","False",0,"Medium",2,0,6,"604-357-2880T","4514 0156T 9977 2445","CREDIT","TNM8786470897@non.aol.com",0.13,0.10
222183,"F","Oshawa","ON","HENDRICKS BETTY",26,"True",,"White",74248.00,"False",0.00,1101.00,"False","False",4024,19038.57,575.00,"Investment",6,63.00,"True",3078.40,,"False","True",8,"High",3,3,3,"905-830-4455T","4510 1553T 8454 5614","CREDIT","THENDRICKS_BETTY30@rand.neo.com",0.14,0.35
135513,"M","Edmonton","AB","EGLI PATRICK",43,"False",,"Asian",81780.00,"True",489205.00,0.00,"True","False",4740,40712.14,715.00,"Investment",4,15.57,"False",26.88,"Mortgage","False","False",3,"Medium",2,0,6,"587-830-5078T","4510 1571T 5567 9604","CREDIT","TEGPAsimilarOryx01955@non.iCloud.com",0.16,0.12
266864,"F","Kingston","ON","BARBOSA ALICE",28,"False",,"White",84556.00,"True",655033.00,0.00,"True","False",3305,32351.60,723.00,"Credit; Investment; Checking",13,119.00,"True",1684.23,,"True","False",12,"High",5,1,5,"416-767-9318T","4519 9237T 9294 8143","DEBIT","TBARBOSA_ALICE57@test.zoho.com",0.14,0.12
131297,"F","Calgary","AB","HUNTER MONIKA",28,"True","THAVvpqy","White",77159.00,"True",591876.00,0.00,"False","False",4827,11089.32,659.00,"Joint; Investment; Credit",10,43.00,"True",3132.67,,"True","True",3,"Medium",7,0,5,"368-190-8848T","4510 1372T 6911 8415","CREDIT","THUNTER_MONIKA95@rand.aol.com",0.14,0.32
266719,"F","Kingston","ON","VYVEY MELISSA",26,"False",,"White",57296.00,"True",495596.00,0.00,"True","True",3205,5112.38,808.00,"Checking",15,9.76,"False",26.31,"Mortgage","True","True",9,"Low",6,2,4,"705-779-1972T","4510 1373T 3737 5651","CREDIT","TVM32302@test.att.net",0.14,0.48
235027,"F","Burnaby","BC","SARAH HENDERSON",41,"True","EthIzf7O","Asian",67388.99,"True",1368810.00,0.00,"True","False",3954,17251.96,729.00,"Checking",4,112.00,"True",2556.74,"Mortgage","True","False",3,"Low",10,0,7,"236-127-6132T","4510 1587T 2228 8222","CREDIT","TSH4147@test.icloud.com",0.17,0.07
233110,"F","Longueuil","QC","BRASSARD SUZANNE",31,"True",,"White",52940.00,"True",373762.00,0.00,"True","False",3498,13093.22,640.00,"Credit",12,72.00,"True",1938.04,,"True","False",0,"High",4,0,8,"438-714-1028T","4510 1697T 7716 6013","DEBIT","TBS25267@synth.cogeco.ca",0.14,0.11
335782,"M","Prevost","QC","GRIMARD RAYMOND",34,"False",,"Others",50355.00,"False",0.00,1161.00,"True","False",2546,3701.61,545.00,"Checking",19,9.26,"False",26.73,,"False","False",0,"Low",4,2,3,"819-841-3500T","4519 9217T 0485 8800","DEBIT","TGRRAawedLocust51990@test.zoho.com",0.10,0.07
33256,"M","Toronto","ON","RYAN ROBERT",41,"False",,"White",79657.00,"True",1205356.00,0.00,"True","False",3730,757.64,682.00,"Credit",18,10.66,"False",25.03,"Mortgage","True","True",3,"Medium",2,3,3,"807-989-7042T","4514 0187T 1502 7176","CREDIT","TRR08694@fake.gmail.com",0.15,0.40
305725,"F","Innisfil","ON","KASZKOWIAK BARBARA",37,"True",,"White",105204.00,"True",656046.00,0.00,"False","False",8767,16582.89,718.00,"Checking",27,10.24,"False",51.11,"Mortgage","True","False",11,"Low",4,1,5,"226-643-3095T","5415 9052T 4811 4438","CREDIT","TKB71310@synth.hotmail.com",0.12,0.08
338562,"M","Hamilton Township","ON","STUDD WILLIAM",23,"False",,"Asian",49024.00,"False",0.00,818.00,"True","True",2059,4794.26,656.00,"Checking",4,11.60,"False",13.81,,"False","True",0,"Medium",2,1,5,"548-306-5147T","5415 9027T 1139 8003","CREDIT","TSTUDD_WILLIAM28@fake.outlook.com",0.11,0.12
170723,"F","Hamilton","ON","YAP YOLANDO",46,"True","iu3UGVFX","White",81838.00,"True",883106.00,0.00,"True","False",4820,103606.26,764.00,"Checking; Credit",36,105.00,"True",3245.77,"Mortgage","True","False",0,"High",4,2,6,"343-773-9322T","4510 1316T 6745 2267","CREDIT","TYY0861174@test.bla.com",0.15,0.08
121638,"F","Vancouver","BC","REITAN JENNY",42,"True","RS2bgqZF","Asian",82952.00,"True",1220419.00,0.00,"True","False",4687,27606.79,713.00,"Joint",18,11.93,"False",31.56,"Mortgage","True","False",9,"Medium",2,0,7,"250-727-9301T","4512 2375T 2750 4993","CREDIT","TRJ608078867@non.aol.com",0.13,0.15
339747,"F","Saint-Felicien","QC","CARON LAURETTE",42,"True","05XCvfaO","White",44067.00,"True",450370.00,0.00,"True","False",3144,7461.20,640.00,"Checking",22,83.00,"True",1727.59,"Mortgage","False","False",0,"Medium",7,2,5,"438-987-4792T","4510 1380T 3136 8723","CREDIT","TspiritedZebra4CALA@non.outlook.com",0.12,0.10
197630,"M","Kitchener","ON","HUSSEY ANTHONY",38,"True",,"White",65899.00,"True",745571.00,0.00,"True","False",5489,6609.52,698.00,"Joint",12,9.82,"False",26.11,"Mortgage","True","False",8,"Low",6,3,3,"647-170-8051T","4512 2391T 0477 8104","CREDIT","THA8431248@synth.icloud.com",0.15,0.66
210964,"M","London","ON","KRALEY TIM",25,"False",,"White",74529.00,"True",653122.00,0.00,"False","False",1739,18425.77,637.00,"Investment",14,17.21,"False",15.08,,"False","False",12,"Medium",2,1,4,"365-316-8190T","5415 9089T 3696 2330","CREDIT","TKRALEY_TIM36@rand.gmail.com",0.17,0.13
55961,"M","Toronto","ON","FERNS CHRISTOPHER",26,"False",,"White",93535.00,"True",1060434.00,0.00,"True","False",3846,9526.87,709.00,"Checking; Credit; Investment",13,8.66,"False",23.99,"Mortgage","True","True",0,"Low",5,2,3,"753-519-6559T","4519 9273T 0388 5664","DEBIT","TFERNSM31@synth.neo.com",0.15,0.17
11580,"M","Toronto","ON","MACAULEY ANGUS",26,"False",,"White",78996.00,"True",1200716.00,0.00,"True","False",3065,14585.94,701.00,"Investment",18,11.11,"False",15.07,"Personal Loan","True","False",0,"Medium",2,4,1,"289-862-8220T","5415 9018T 4271 5486","CREDIT","TMACAULEY_ANGUS93@non.zoho.com",0.15,0.41
93155,"F","Montreal","QC","CROTEAU MICHELINE",37,"False",,"Asian",57190.00,"False",0.00,946.00,"True","False",3543,4445.75,561.00,"Checking",6,15.42,"False",27.69,,"False","False",2,"Medium",2,0,6,"873-715-1611T","4510 1527T 1651 2744","CREDIT","TfondMallard8CRMI@rand.jumo.com",0.18,0.05
350004,"M","Southwest Middlesex","ON","CIRAMI LUIGI",42,"False",,"Asian",55540.00,"True",381905.00,0.00,"True","False",3173,10734.15,645.00,"Credit",10,64.00,"True",1787.00,,"False","True",8,"High",5,1,5,"437-638-2648T","4519 9277T 0310 6278","DEBIT","TCIRAMILUIGI@non.netZero.com",0.11,0.17
280189,"F","Saint-Jerome","QC","CARON ISABELLE",33,"False",,"White",71745.00,"True",325242.00,0.00,"True","False",2713,43069.34,665.00,"Credit",19,5.88,"False",56.68,"Mortgage","False","False",0,"Low",6,0,6,"819-224-7950T","4519 9249T 5914 7100","DEBIT","TCI9669882@fake.outlook.com",0.14,0.20
284976,"M","Brossard","QC","CLOUTIER PHILIPPE",28,"False",,"Asian",81461.00,"True",647774.00,0.00,"True","False",2810,9551.32,700.00,"Checking",14,9.79,"False",16.59,,"True","False",0,"Low",5,4,1,"438-209-4694T","4514 0114T 3026 6697","CREDIT","TCP0130140@synth.gmail.com",0.13,0.48
160255,"M","Winnipeg","MB","SWISTUN HENRY",35,"True","mSPDyEgg","White",73321.00,"True",416294.00,0.00,"True","False",4732,54338.52,733.00,"Investment; Checking; Joint",18,11.38,"False",26.82,"Mortgage","True","False",0,"Low",6,3,3,"584-224-5587T","4514 0122T 5570 8511","CREDIT","TSWISTUNHENRY@non.jumo.com",0.18,0.36
212696,"M","Victoria","BC","WHALEN MAGNO",48,"True","Rg1RPD1i","White",60038.57,"True",1007067.00,0.00,"True","False",3292,16029.18,722.00,"Checking",25,50.00,"True",2255.55,"Mortgage","True","False",2,"High",4,2,6,"236-180-3524T","4514 0170T 1978 1274","CREDIT","TWM083705@test.outlook.com",0.18,0.07
287093,"F","Peterborough","ON","KNIGHT MARY",43,"False",,"White",63601.00,"True",595387.00,0.00,"True","False",3438,17222.71,670.00,"Checking",30,67.00,"True",2744.36,"Mortgage","True","False",3,"High",4,1,7,"343-487-3113T","4510 1355T 7225 2094","CREDIT","TinsecureSeahorse1KNMA@non.hotmail.com",0.13,0.08
81348,"M","Montreal","QC","GAUTHIER MAURICE",30,"False",,"White",66414.00,"True",335107.00,0.00,"True","False",3836,7451.55,639.00,"Credit",4,9.40,"False",44.84,"Mortgage","False","False",6,"Low",5,0,6,"819-901-9975T","4512 2380T 9444 7609","CREDIT","TGM3446582252@non.mail.com",0.18,0.05
63223,"F","Toronto","ON","LECLAIR STEPHANE",23,"False",,"White",62902.00,"False",0.00,1189.00,"True","False",2272,5169.47,480.00,"Savings; Credit",13,15.09,"False",12.54,,"False","False",0,"Medium",2,3,2,"548-965-2892T","4510 1586T 8669 5544","CREDIT","TLS1570182@fake.proton.com",0.15,0.22
167275,"F","Quebec City","QC","LAFRENIERE ALINE",40,"False",,"White",85990.00,"True",328824.00,0.00,"True","False",4713,36703.64,689.00,"Investment; Checking",21,15.10,"False",53.43,"Mortgage","True","True",0,"Medium",2,0,7,"450-584-8336T","4510 1656T 8448 7833","DEBIT","TLA49687765@non.neo.com",0.16,0.14
210464,"M","London","ON","BRAVO MAURICIO",27,"True","STmcljbr","White",61455.00,"True",622526.00,0.00,"True","False",3219,7247.25,690.00,"Joint; Checking; Credit",15,107.00,"True",2487.31,"Mortgage","False","False",6,"High",4,2,4,"683-258-6134T","4510 1314T 7162 8985","CREDIT","TBRAVO_MAURICIO2@test.jumo.com",0.17,0.13
44224,"F","Toronto","ON","HARRISON DORIS",20,"False",,"Black",18792.00,"False",0.00,924.00,"False","False",1209,8473.19,417.00,"Checking",12,7.58,"False",2.27,,"False","True",0,"Low",5,0,7,"905-757-1899T","4510 1533T 2782 3365","CREDIT","THARRISON_DORIS32@synth.bla.com",0.15,0.15
297923,"M","North Vancouver","BC","KOKOL HISLOP",53,"True","zPJsyrT8","Asian",75740.08,"True",1337093.00,0.00,"False","False",4604,66463.92,780.00,"Credit; Checking; Investment",29,17.70,"False",22.33,"Mortgage","True","False",3,"Medium",2,0,1,"672-159-1175T","4514 0186T 6879 3439","CREDIT","TKH77527@test.iCloud.com",0.14,0.07
71899,"M","Toronto","ON","JANSSEN LEN",47,"True",,"Latino",93201.00,"True",1274891.00,0.00,"True","False",5544,43077.67,777.00,"Credit",17,13.77,"False",24.93,,"False","False",3,"Medium",2,3,3,"613-481-3560T","4510 1393T 8763 5973","CREDIT","TJANSSENLEN@rand.iCloud.com",0.15,0.21
42212,"F","Toronto","ON","CREED LINDA",20,"False",,"Asian",25318.00,"False",0.00,1116.00,"False","False",1644,10933.92,421.00,"Checking; Savings",14,13.53,"False",10.44,,"False","False",0,"Medium",2,0,6,"705-229-5856T","4510 1622T 2959 8543","DEBIT","TCL852330@rand.aol.com",0.15,0.11
33041,"M","Toronto","ON","LINDA CARTER MD",35,"False",,"White",98039.00,"True",1015111.00,0.00,"True","False",3386,41750.98,744.00,"Investment; Credit; Checking",14,96.00,"True",2171.98,"Mortgage","True","False",0,"High",4,2,4,"343-281-8138T","4519 9213T 5012 5457","DEBIT","TLC825249@non.zoho.com",0.15,0.11
87908,"M","Montreal","QC","ASPIROT DOMINIC",28,"True",,"White",108476.00,"True",669078.00,0.00,"True","False",4864,6579.28,726.00,"Checking",9,86.00,"True",3703.20,"Mortgage","True","True",1,"High",4,3,2,"468-631-7113T","4510 1389T 4194 1194","CREDIT","TAD3895@synth.icloud.com",0.18,0.29
176592,"F","Mississauga","ON","HARRIS STELLA",48,"False",,"Asian",88060.00,"True",1193560.00,0.00,"True","False",3790,20564.32,752.00,"Checking; Investment",16,15.82,"False",50.90,"Mortgage","False","True",0,"Low",4,2,4,"437-951-5770T","4510 1527T 0846 2242","CREDIT","THS145549656@rand.gmail.com",0.17,0.04
11199,"F","Toronto","ON","SILK ANNE",40,"False",,"White",82454.00,"True",1254558.00,0.00,"True","True",3720,39481.63,850.00,"Investment",18,12.33,"False",60.55,"Mortgage","False","True",5,"Medium",2,1,4,"519-210-1166T","4510 1637T 8331 2221","DEBIT","TjoyfulUnicorn2SIAN@fake.cogeco.ca",0.15,0.07
201038,"M","Kitchener","ON","CHRISTINA BOND",28,"True",,"Native",77166.00,"True",770146.00,0.00,"True","True",4328,639.03,850.00,"Joint; Checking",16,96.00,"True",2222.39,"Mortgage","False","False",10,"High",4,3,1,"437-156-3171T","5415 9096T 8006 7548","CREDIT","TCHRISTINA_BOND39@test.gmail.com",0.15,0.20
308373,"F","Brant","ON","MELANIE SCHNEIDER",48,"True",,"White",70329.00,"True",637937.00,0.00,"True","True",3812,64530.44,850.00,"Checking",17,93.00,"True",2583.42,"Mortgage","True","False",1,"High",4,0,7,"343-223-6006T","4510 1699T 6015 1164","DEBIT","TashamedCamel5MESC@test.aol.com",0.14,0.13
271468,"F","Moncton","NB","BEAULIEU YVETTE",31,"False",,"White",61969.00,"True",265571.00,0.00,"False","False",2506,15156.16,606.00,"Credit",4,9.57,"False",14.49,,"False","True",9,"Low",4,0,7,"506-912-2896T","4510 1556T 1469 5474","CREDIT","TBY2793@rand.jumo.com",0.14,0.29
191144,"M","Surrey","BC","HUGGETT DON",34,"False",,"Asian",87847.00,"False",0.00,1249.00,"True","True",3051,15326.32,746.00,"Investment",10,66.00,"True",2370.23,"Auto Loan","False","False",3,"High",4,1,6,"236-376-6851T","4512 2376T 1794 0306","CREDIT","THD981056230@synth.comcast.net",0.14,0.11
